

Servicio Meteorológico Nacional
Red: SMN
Estación: CANCUN_EMA
Estado: Quintana Roo
Municipio: Benito Juárez
Latitud (N): 21.02944
Longitud (O): -86.85194444
Altitud: 1

Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²),
2021-06-12 01:30:00,2021-06-12 06:30:00,156.0,169.0,7.2,10.8,26.5,100,1012.5,0,-1,
2021-06-12 01:20:00,2021-06-12 06:20:00,165.0,165.0,7.9,12,26.4,100,1012.6,0,-1,
2021-06-12 01:10:00,2021-06-12 06:10:00,144.0,146.0,4.4,8.5,26.4,100,1012.7,0,-1,
2021-06-12 01:00:00,2021-06-12 06:00:00,148.0,158.0,5.7,9.7,26.4,100,1012.7,0,-1,
2021-06-12 00:50:00,2021-06-12 05:50:00,158.0,168.0,5.4,7.9,26.4,100,1012.8,0,-1,
2021-06-12 00:40:00,2021-06-12 05:40:00,142.0,131.0,4.6,7.4,26.8,97,1012.9,0,-2,
2021-06-12 00:30:00,2021-06-12 05:30:00,148.0,159.0,9.3,20,27.5,95,1013.1,0,-2,
2021-06-12 00:20:00,2021-06-12 05:20:00,147.0,160.0,8.7,15.4,27.7,94,1013.2,0,-1,
2021-06-12 00:10:00,2021-06-12 05:10:00,143.0,157.0,9.3,16,27.7,94,1013.2,0,-2,
2021-06-12 00:00:00,2021-06-12 05:00:00,142.0,162.0,7.6,13.7,27.7,93,1013.2,0,-1,
2021-06-11 23:50:00,2021-06-12 04:50:00,138.0,156.0,7.7,14.9,27.7,93,1013.4,0,-2,
2021-06-11 23:40:00,2021-06-12 04:40:00,139.0,121.0,7.4,13.1,27.8,94,1013.4,0,-2,
2021-06-11 23:30:00,2021-06-12 04:30:00,138.0,158.0,8.2,12.5,27.9,93,1013.5,0,-1,
2021-06-11 23:20:00,2021-06-12 04:20:00,132.0,134.0,9.8,16,27.8,93,1013.5,0,-2,
2021-06-11 23:10:00,2021-06-12 04:10:00,138.0,144.0,7,11.4,27.8,94,1013.5,0,-1,
2021-06-11 23:00:00,2021-06-12 04:00:00,137.0,164.0,7.5,13.7,27.8,94,1013.5,0,-1,
2021-06-11 22:50:00,2021-06-12 03:50:00,133.0,170.0,6.5,10.8,27.7,94,1013.5,0,-1,
2021-06-11 22:40:00,2021-06-12 03:40:00,135.0,148.0,7.7,13.1,27.7,95,1013.4,0,-1,
2021-06-11 22:30:00,2021-06-12 03:30:00,130.0,102.0,7.4,12.5,27.8,95,1013.2,0,-2,
2021-06-11 22:20:00,2021-06-12 03:20:00,125.0,118.0,6.7,12.5,27.9,94,1013.1,0,-2,
2021-06-11 22:10:00,2021-06-12 03:10:00,122.0,117.0,10.6,16.6,28,92,1013.1,0,-1,
2021-06-11 22:00:00,2021-06-12 03:00:00,131.0,123.0,7.2,12,27.8,91,1013,0,-1,
2021-06-11 21:50:00,2021-06-12 02:50:00,136.0,144.0,7.3,13.7,27.7,91,1013,0,-1,
2021-06-11 21:40:00,2021-06-12 02:40:00,134.0,151.0,7.5,13.1,27.6,92,1012.8,0,-1,
2021-06-11 21:30:00,2021-06-12 02:30:00,135.0,149.0,6.1,10.8,27.5,94,1012.6,0,-2,
2021-06-11 21:20:00,2021-06-12 02:20:00,128.0,134.0,5.9,10.2,27.5,97,1012.5,0,-2,
2021-06-11 21:10:00,2021-06-12 02:10:00,124.0,122.0,6.9,13.1,27.5,98,1012.5,0,-1,
2021-06-11 21:00:00,2021-06-12 02:00:00,123.0,127.0,7.2,12,27.5,99,1012.5,0,-2,
2021-06-11 20:50:00,2021-06-12 01:50:00,110.0,107.0,8.8,12,27.5,98,1012.4,0,-2,
2021-06-11 20:40:00,2021-06-12 01:40:00,109.0,122.0,7.9,10.8,27.5,97,1012.3,0,-2,
2021-06-11 20:30:00,2021-06-12 01:30:00,108.0,102.0,8.9,12,27.5,96,1012.3,0,-2,
2021-06-11 20:20:00,2021-06-12 01:20:00,107.0,103.0,8.5,11.4,27.5,95,1012.2,0,-2,
2021-06-11 20:10:00,2021-06-12 01:10:00,105.0,105.0,7.8,10.2,27.6,93,1012.1,0,-2,
2021-06-11 20:00:00,2021-06-12 01:00:00,127.0,124.0,2.9,5.6,27.6,92,1011.9,0,-2,
2021-06-11 19:50:00,2021-06-12 00:50:00,127.0,118.0,4,6.2,27.8,91,1011.8,0,-2,
2021-06-11 19:40:00,2021-06-12 00:40:00,133.0,159.0,3.9,6.8,27.9,89,1011.8,0,-2,
2021-06-11 19:30:00,2021-06-12 00:30:00,138.0,160.0,4.7,9.7,28.1,87,1011.7,0,-0,
2021-06-11 19:20:00,2021-06-12 00:20:00,138.0,165.0,7.1,12,28.4,86,1011.7,0,4,
2021-06-11 19:10:00,2021-06-12 00:10:00,146.0,162.0,7.2,12,28.5,85,1011.6,0,9,
2021-06-11 19:00:00,2021-06-12 00:00:00,152.0,152.0,8.3,13.7,28.5,84,1011.6,0,12,
2021-06-11 18:50:00,2021-06-11 23:50:00,157.0,167.0,8.8,14.3,28.6,84,1011.6,0,23,
2021-06-11 18:40:00,2021-06-11 23:40:00,153.0,150.0,8.6,13.1,28.7,83,1011.6,0,34,
2021-06-11 18:30:00,2021-06-11 23:30:00,149.0,150.0,9.6,16,28.7,82,1011.5,0,42,
2021-06-11 18:20:00,2021-06-11 23:20:00,147.0,153.0,11,15.4,28.8,82,1011.5,0,50,
2021-06-11 18:10:00,2021-06-11 23:10:00,154.0,166.0,11.2,17.2,28.9,81,1011.4,0,56,
2021-06-11 18:00:00,2021-06-11 23:00:00,151.0,164.0,11.5,19.5,29,80,1011.3,0,66,
2021-06-11 17:50:00,2021-06-11 22:50:00,155.0,157.0,13.3,20.6,29.1,79,1011.3,0,82,
2021-06-11 17:40:00,2021-06-11 22:40:00,156.0,163.0,13.9,21.8,29.2,79,1011.3,0,103,
2021-06-11 17:30:00,2021-06-11 22:30:00,157.0,135.0,13.2,20.6,29.3,79,1011.4,0,121,
2021-06-11 17:20:00,2021-06-11 22:20:00,155.0,167.0,14,20,29.4,77,1011.4,0,136,
2021-06-11 17:10:00,2021-06-11 22:10:00,148.0,163.0,13,22.9,29.5,78,1011.4,0,145,
2021-06-11 17:00:00,2021-06-11 22:00:00,148.0,170.0,13,23.5,29.6,78,1011.6,0,149,
2021-06-11 16:50:00,2021-06-11 21:50:00,153.0,151.0,13.5,22.9,29.6,78,1011.6,0,168,
2021-06-11 16:40:00,2021-06-11 21:40:00,161.0,169.0,15,22.9,29.8,78,1011.6,0,191,
2021-06-11 16:30:00,2021-06-11 21:30:00,162.0,159.0,13.7,23.5,30,76,1011.7,0,208,
2021-06-11 16:20:00,2021-06-11 21:20:00,153.0,160.0,13.9,21.2,30,76,1011.6,0,238,
2021-06-11 16:10:00,2021-06-11 21:10:00,162.0,153.0,16.2,22.9,30.1,75,1011.7,0,244,
2021-06-11 16:00:00,2021-06-11 21:00:00,167.0,158.0,15.9,24.1,30.8,72,1011.6,0,232,
2021-06-11 15:50:00,2021-06-11 20:50:00,151.0,142.0,14,23.5,31.3,72,1011.5,0,383,
2021-06-11 15:40:00,2021-06-11 20:40:00,163.0,168.0,16.4,24.1,31.3,72,1011.8,0,433,
2021-06-11 15:30:00,2021-06-11 20:30:00,152.0,152.0,14.7,24.1,31.6,73,1011.8,0,426,
2021-06-11 15:20:00,2021-06-11 20:20:00,149.0,163.0,14.8,29.8,32,70,1011.7,0,490,
2021-06-11 15:10:00,2021-06-11 20:10:00,154.0,153.0,17.2,28.1,32.5,67,1011.8,0,636,
2021-06-11 15:00:00,2021-06-11 20:00:00,149.0,160.0,14.6,24.6,32.6,68,1011.8,0,813,
2021-06-11 14:50:00,2021-06-11 19:50:00,155.0,159.0,16.3,26.4,32.4,69,1011.8,0,776,
2021-06-11 14:40:00,2021-06-11 19:40:00,145.0,166.0,16.2,25.2,32.8,66,1011.9,0,883,
2021-06-11 14:30:00,2021-06-11 19:30:00,153.0,159.0,16.5,29.2,32.8,65,1012.1,0,946,
2021-06-11 14:20:00,2021-06-11 19:20:00,151.0,168.0,15,28.1,32.5,66,1012.2,0,967,
2021-06-11 14:10:00,2021-06-11 19:10:00,157.0,153.0,18,25.8,32.6,66,1012.4,0,928,
2021-06-11 14:00:00,2021-06-11 19:00:00,153.0,162.0,17.3,27.5,32.8,65,1012.5,0,986,
2021-06-11 13:50:00,2021-06-11 18:50:00,147.0,136.0,15,24.1,32.9,67,1012.6,0,915,
2021-06-11 13:40:00,2021-06-11 18:40:00,140.0,128.0,15.2,25.8,32.9,68,1012.6,0,873,
2021-06-11 13:30:00,2021-06-11 18:30:00,135.0,161.0,13.6,20.6,32.9,68,1012.5,0,966,
2021-06-11 13:20:00,2021-06-11 18:20:00,144.0,145.0,14.4,26.4,32.6,68,1012.6,0,983,
2021-06-11 13:10:00,2021-06-11 18:10:00,153.0,157.0,17.5,28.1,32.5,67,1012.7,0,981,
2021-06-11 13:00:00,2021-06-11 18:00:00,147.0,126.0,14.7,21.2,32.8,66,1012.8,0,979,
2021-06-11 12:50:00,2021-06-11 17:50:00,136.0,157.0,13.6,22.3,32.5,68,1012.9,0,1034,
2021-06-11 12:40:00,2021-06-11 17:40:00,144.0,159.0,13.3,27.5,32.6,66,1013,0,777,
2021-06-11 12:30:00,2021-06-11 17:30:00,145.0,164.0,16,26.4,32.5,67,1013.1,0,1018,
2021-06-11 12:20:00,2021-06-11 17:20:00,154.0,161.0,15.7,29.2,32.6,68,1013.1,0,910,
2021-06-11 12:10:00,2021-06-11 17:10:00,159.0,155.0,16,26.4,32.5,68,1013.2,0,940,
2021-06-11 12:00:00,2021-06-11 17:00:00,147.0,147.0,15.6,25.2,32.6,68,1013.2,0,1048,
2021-06-11 11:50:00,2021-06-11 16:50:00,147.0,150.0,12.3,21.8,32.6,69,1013.3,0,948,
2021-06-11 11:40:00,2021-06-11 16:40:00,138.0,148.0,12.5,23.5,32.3,69,1013.3,0,942,
2021-06-11 11:30:00,2021-06-11 16:30:00,161.0,143.0,15.4,22.3,32.1,69,1013.4,0,992,
2021-06-11 11:20:00,2021-06-11 16:20:00,156.0,164.0,15.4,26.4,31.9,69,1013.4,0,968,
2021-06-11 11:10:00,2021-06-11 16:10:00,156.0,166.0,14.6,24.6,31.6,71,1013.5,0,876,
2021-06-11 11:00:00,2021-06-11 16:00:00,156.0,160.0,15.4,25.8,32.1,69,1013.6,0,698,
2021-06-11 10:50:00,2021-06-11 15:50:00,152.0,156.0,14.4,23.5,32.4,69,1013.6,0,895,
2021-06-11 10:40:00,2021-06-11 15:40:00,143.0,150.0,12.2,21.8,31.9,71,1013.6,0,837,
2021-06-11 10:30:00,2021-06-11 15:30:00,143.0,162.0,13.4,22.3,31.7,70,1013.6,0,653,
2021-06-11 10:20:00,2021-06-11 15:20:00,153.0,163.0,13.4,21.2,32.4,67,1013.6,0,785,
2021-06-11 10:10:00,2021-06-11 15:10:00,149.0,170.0,12.1,18.9,32.3,68,1013.6,0,774,
2021-06-11 10:00:00,2021-06-11 15:00:00,161.0,162.0,13.2,23.5,32,68,1013.5,0,659,
2021-06-11 09:50:00,2021-06-11 14:50:00,157.0,162.0,13.8,20,31.9,67,1013.5,0,700,
2021-06-11 09:40:00,2021-06-11 14:40:00,148.0,176.0,12.2,21.2,31.8,68,1013.3,0,666,
2021-06-11 09:30:00,2021-06-11 14:30:00,152.0,164.0,13.8,21.8,31.5,68,1013.3,0,646,
2021-06-11 09:20:00,2021-06-11 14:20:00,152.0,162.0,15.1,23.5,31.6,68,1013.2,0,639,
2021-06-11 09:10:00,2021-06-11 14:10:00,140.0,164.0,11.2,20.6,31.3,72,1013.2,0,595,
2021-06-11 09:00:00,2021-06-11 14:00:00,139.0,159.0,11.8,20.6,31.1,73,1013.2,0,455,
2021-06-11 08:50:00,2021-06-11 13:50:00,146.0,161.0,13.1,25.2,31,73,1013.1,0,553,
2021-06-11 08:40:00,2021-06-11 13:40:00,137.0,150.0,11.8,19.5,30.7,75,1013.1,0,566,
2021-06-11 08:30:00,2021-06-11 13:30:00,129.0,113.0,10.2,19.5,30.3,79,1013.1,0,466,
2021-06-11 08:20:00,2021-06-11 13:20:00,131.0,148.0,9,14.9,29.2,82,1013,0,402,
2021-06-11 08:10:00,2021-06-11 13:10:00,130.0,114.0,9.8,16,29,82,1013,0,195,
2021-06-11 08:00:00,2021-06-11 13:00:00,129.0,172.0,8.2,12.5,29,83,1012.9,0,204,
2021-06-11 07:50:00,2021-06-11 12:50:00,133.0,129.0,6.5,10.2,28.5,89,1012.8,0,199,
2021-06-11 07:40:00,2021-06-11 12:40:00,129.0,112.0,5.3,10.2,27.9,94,1012.7,0,152,
2021-06-11 07:30:00,2021-06-11 12:30:00,136.0,114.0,3.7,6.8,27.2,99,1012.7,0,160,
2021-06-11 07:20:00,2021-06-11 12:20:00,137.0,152.0,3.3,7.4,26.7,100,1012.6,0,86,
2021-06-11 07:10:00,2021-06-11 12:10:00,129.0,123.0,3.1,5.6,26.5,100,1012.5,0,68,
2021-06-11 07:00:00,2021-06-11 12:00:00,134.0,155.0,3.5,5.6,26.4,100,1012.4,0,58,
2021-06-11 06:50:00,2021-06-11 11:50:00,141.0,128.0,2.9,6.2,26.4,100,1012.4,0,49,
2021-06-11 06:40:00,2021-06-11 11:40:00,121.0,111.0,4,5.6,26.2,100,1012.2,0,35,
2021-06-11 06:30:00,2021-06-11 11:30:00,121.0,116.0,3.8,6.8,26.1,100,1012.1,0,15,
2021-06-11 06:20:00,2021-06-11 11:20:00,123.0,118.0,3.5,5.6,26.1,100,1012,0,8,
2021-06-11 06:10:00,2021-06-11 11:10:00,117.0,112.0,5.1,7.4,26.2,100,1011.8,0,1,
2021-06-11 06:00:00,2021-06-11 11:00:00,120.0,114.0,4.3,6.2,26.2,100,1011.8,0,-1,
2021-06-11 05:50:00,2021-06-11 10:50:00,118.0,115.0,5.4,7.4,26.2,100,1011.8,0,-2,
2021-06-11 05:40:00,2021-06-11 10:40:00,129.0,119.0,3,5.6,26.1,100,1011.8,0,-2,
2021-06-11 05:30:00,2021-06-11 10:30:00,130.0,117.0,3.1,5.6,26.2,100,1011.7,0,-1,
2021-06-11 05:20:00,2021-06-11 10:20:00,132.0,169.0,3.2,7.4,26.2,99,1011.7,0,-1,
2021-06-11 05:10:00,2021-06-11 10:10:00,136.0,130.0,2.6,7.9,26.2,99,1011.8,0,-1,
2021-06-11 05:00:00,2021-06-11 10:00:00,126.0,124.0,2.6,4.5,26.2,98,1011.8,0,-1,
2021-06-11 04:50:00,2021-06-11 09:50:00,134.0,154.0,2,2.8,26.2,97,1011.8,0,-2,
2021-06-11 04:40:00,2021-06-11 09:40:00,147.0,160.0,4.5,8.5,26.2,97,1011.7,0,-2,
2021-06-11 04:30:00,2021-06-11 09:30:00,140.0,154.0,4.7,9.1,26.2,96,1011.6,0,-1,
2021-06-11 04:20:00,2021-06-11 09:20:00,140.0,150.0,3.9,6.8,26.2,95,1011.6,0,-2,
2021-06-11 04:10:00,2021-06-11 09:10:00,138.0,148.0,4.4,8.5,26.3,96,1011.6,0,-2,
2021-06-11 04:00:00,2021-06-11 09:00:00,139.0,154.0,5.8,10.8,26.3,96,1011.8,0,-1,
2021-06-11 03:50:00,2021-06-11 08:50:00,141.0,156.0,4.8,10.8,26.2,95,1011.8,0,-1,
2021-06-11 03:40:00,2021-06-11 08:40:00,135.0,145.0,4.3,7.4,26.1,94,1011.8,0,-2,
2021-06-11 03:30:00,2021-06-11 08:30:00,146.0,157.0,5.1,9.1,26.2,94,1011.8,0,-2,
2021-06-11 03:20:00,2021-06-11 08:20:00,142.0,154.0,4.9,9.7,26.2,93,1011.9,0,-2,
2021-06-11 03:10:00,2021-06-11 08:10:00,139.0,140.0,5.7,9.7,26.1,95,1011.9,0,-2,
2021-06-11 03:00:00,2021-06-11 08:00:00,144.0,156.0,7.1,12.5,26.1,97,1012,0,-1,
2021-06-11 02:50:00,2021-06-11 07:50:00,146.0,154.0,6.5,10.8,26.2,97,1012.2,0,-2,
2021-06-11 02:40:00,2021-06-11 07:40:00,140.0,152.0,4.4,7.4,26.2,96,1012.4,0,-2,
2021-06-11 02:30:00,2021-06-11 07:30:00,145.0,164.0,5.4,9.1,26.3,95,1012.6,0,-2,
2021-06-11 02:20:00,2021-06-11 07:20:00,149.0,156.0,5.4,9.7,26.5,94,1012.7,0,-1,
2021-06-11 02:10:00,2021-06-11 07:10:00,156.0,158.0,6.8,10.2,26.4,94,1012.8,0,-2,
2021-06-11 02:00:00,2021-06-11 07:00:00,143.0,150.0,5.6,9.1,26.5,94,1012.9,0,-2,
2021-06-11 01:50:00,2021-06-11 06:50:00,149.0,166.0,7.4,13.7,26.5,94,1012.9,0,-2,
2021-06-11 01:40:00,2021-06-11 06:40:00,155.0,156.0,7.9,10.8,26.4,95,1013.1,0,-2,
2021-06-11 01:30:00,2021-06-11 06:30:00,149.0,151.0,6.9,12,26.5,94,1013.2,0,-2,
2021-06-11 01:20:00,2021-06-11 06:20:00,145.0,157.0,5.3,8.5,26.5,93,1013.3,0,-2,
2021-06-11 01:10:00,2021-06-11 06:10:00,150.0,158.0,5.7,10.8,26.7,91,1013.5,0,-2,
2021-06-11 01:00:00,2021-06-11 06:00:00,147.0,136.0,5.3,10.2,26.8,90,1013.7,0,-2,
2021-06-11 00:50:00,2021-06-11 05:50:00,150.0,147.0,5.6,9.7,26.9,89,1013.8,0,-2,
2021-06-11 00:40:00,2021-06-11 05:40:00,140.0,137.0,5.6,10.2,27,88,1013.8,0,-2,
2021-06-11 00:30:00,2021-06-11 05:30:00,140.0,132.0,5.9,10.8,27.2,88,1013.9,0,-2,
2021-06-11 00:20:00,2021-06-11 05:20:00,139.0,150.0,6.7,11.4,27.1,90,1014.1,0,-2,
2021-06-11 00:10:00,2021-06-11 05:10:00,140.0,161.0,6.4,12,27.1,93,1014.1,0,-1,
2021-06-11 00:00:00,2021-06-11 05:00:00,141.0,145.0,3.9,7.4,27.1,94,1014.1,0,-1,
2021-06-10 23:50:00,2021-06-11 04:50:00,138.0,142.0,4.8,8.5,27.1,93,1014.3,0,-2,
2021-06-10 23:40:00,2021-06-11 04:40:00,141.0,163.0,6.8,13.7,27.2,93,1014.4,0,-2,
2021-06-10 23:30:00,2021-06-11 04:30:00,137.0,142.0,6.3,13.1,27.3,93,1014.4,0,-1,
2021-06-10 23:20:00,2021-06-11 04:20:00,133.0,149.0,4.5,8.5,27.3,91,1014.5,0,-2,
2021-06-10 23:10:00,2021-06-11 04:10:00,125.0,118.0,7.8,14.9,27.3,91,1014.4,0,-2,
2021-06-10 23:00:00,2021-06-11 04:00:00,128.0,128.0,6.2,9.7,27.2,91,1014.4,0,-2,
2021-06-10 22:50:00,2021-06-11 03:50:00,131.0,121.0,6.6,10.8,27.1,92,1014.3,0,-2,
2021-06-10 22:40:00,2021-06-11 03:40:00,131.0,125.0,3.9,7.4,27.1,91,1014.4,0,-2,
2021-06-10 22:30:00,2021-06-11 03:30:00,127.0,116.0,4.9,7.9,27.1,90,1014.3,0,-2,
2021-06-10 22:20:00,2021-06-11 03:20:00,137.0,133.0,4.4,7.9,27.2,90,1014.1,0,-2,
2021-06-10 22:10:00,2021-06-11 03:10:00,131.0,110.0,5.6,12,27.2,91,1014,0,-1,
2021-06-10 22:00:00,2021-06-11 03:00:00,119.0,112.0,7.2,11.4,27.2,90,1013.7,0,-2,
2021-06-10 21:50:00,2021-06-11 02:50:00,119.0,111.0,6.8,11.4,27.2,90,1013.6,0,-2,
2021-06-10 21:40:00,2021-06-11 02:40:00,124.0,116.0,6.6,14.9,27.2,90,1013.4,0,-2,
2021-06-10 21:30:00,2021-06-11 02:30:00,122.0,119.0,5.9,13.1,27.3,88,1013.3,0,-2,
2021-06-10 21:20:00,2021-06-11 02:20:00,122.0,120.0,7.5,13.7,27.3,88,1013.1,0,-2,
2021-06-10 21:10:00,2021-06-11 02:10:00,122.0,127.0,9.1,13.7,27.3,89,1013,0,-2,
2021-06-10 21:00:00,2021-06-11 02:00:00,122.0,116.0,7,13.1,27.3,90,1012.9,0,-2,
2021-06-10 20:50:00,2021-06-11 01:50:00,119.0,120.0,8.6,14.3,27.2,91,1012.9,0,-1,
2021-06-10 20:40:00,2021-06-11 01:40:00,126.0,104.0,5.4,12,27.2,90,1012.8,0,-2,
2021-06-10 20:30:00,2021-06-11 01:30:00,136.0,112.0,5,12.5,27.2,89,1012.6,0,-2,
2021-06-10 20:20:00,2021-06-11 01:20:00,128.0,115.0,5.7,11.4,27.2,89,1012.5,0,-2,
2021-06-10 20:10:00,2021-06-11 01:10:00,128.0,121.0,4.9,9.7,27.2,88,1012.4,0,-2,
2021-06-10 20:00:00,2021-06-11 01:00:00,134.0,138.0,4.7,8.5,27.3,87,1012.4,0,-2,
2021-06-10 19:50:00,2021-06-11 00:50:00,132.0,147.0,4.7,9.1,27.4,85,1012.4,0,-2,
2021-06-10 19:40:00,2021-06-11 00:40:00,133.0,139.0,5.9,9.7,27.5,84,1012.4,0,-2,
2021-06-10 19:30:00,2021-06-11 00:30:00,130.0,142.0,6,9.7,27.7,83,1012.3,0,0,
2021-06-10 19:20:00,2021-06-11 00:20:00,138.0,149.0,5.6,9.1,27.9,82,1012.3,0,7,
2021-06-10 19:10:00,2021-06-11 00:10:00,131.0,152.0,6.3,9.7,28.1,80,1012.3,0,16,
2021-06-10 19:00:00,2021-06-11 00:00:00,139.0,148.0,7.1,14.9,28.3,80,1012.3,0,26,
2021-06-10 18:50:00,2021-06-10 23:50:00,133.0,162.0,7,13.7,28.5,79,1012.4,0,38,
2021-06-10 18:40:00,2021-06-10 23:40:00,128.0,117.0,8.9,14.9,28.7,79,1012.4,0,51,
2021-06-10 18:30:00,2021-06-10 23:30:00,131.0,123.0,8,13.7,28.7,80,1012.3,0,65,
2021-06-10 18:20:00,2021-06-10 23:20:00,127.0,119.0,8.1,17.2,28.8,81,1012.2,0,60,
2021-06-10 18:10:00,2021-06-10 23:10:00,128.0,117.0,9.9,17.7,29,80,1012.2,0,59,
2021-06-10 18:00:00,2021-06-10 23:00:00,121.0,119.0,12.6,18.9,29.2,78,1012.2,0,71,
2021-06-10 17:50:00,2021-06-10 22:50:00,120.0,115.0,12.5,21.2,29.6,76,1012.1,0,88,
2021-06-10 17:40:00,2021-06-10 22:40:00,117.0,119.0,13.9,21.8,30.4,73,1012.1,0,134,
2021-06-10 17:30:00,2021-06-10 22:30:00,120.0,115.0,13,24.1,30.8,73,1012.1,0,263,
2021-06-10 17:20:00,2021-06-10 22:20:00,126.0,124.0,11.8,19.5,31,71,1012.3,0,332,
2021-06-10 17:10:00,2021-06-10 22:10:00,123.0,108.0,10.8,19.5,30.8,71,1012.3,0,365,
2021-06-10 17:00:00,2021-06-10 22:00:00,124.0,104.0,11,21.8,30.8,71,1012.2,0,365,
2021-06-10 16:50:00,2021-06-10 21:50:00,125.0,110.0,11.7,21.2,31.2,70,1012.2,0,308,
2021-06-10 16:40:00,2021-06-10 21:40:00,140.0,135.0,10.6,19.5,31.3,69,1012.3,0,328,
2021-06-10 16:30:00,2021-06-10 21:30:00,133.0,150.0,11.6,19.5,31.6,67,1012.4,0,445,
2021-06-10 16:20:00,2021-06-10 21:20:00,138.0,156.0,12.8,18.9,31.9,66,1012.6,0,462,
2021-06-10 16:10:00,2021-06-10 21:10:00,132.0,113.0,12,19.5,31.8,69,1012.6,0,578,
2021-06-10 16:00:00,2021-06-10 21:00:00,137.0,135.0,11.1,19.5,32.1,67,1012.6,0,478,
2021-06-10 15:50:00,2021-06-10 20:50:00,128.0,105.0,12.7,21.2,32.3,67,1012.7,0,653,
2021-06-10 15:40:00,2021-06-10 20:40:00,121.0,115.0,13.3,21.8,31.8,68,1012.7,0,690,
2021-06-10 15:30:00,2021-06-10 20:30:00,123.0,152.0,13.2,24.1,31.6,69,1012.8,0,724,
2021-06-10 15:20:00,2021-06-10 20:20:00,133.0,129.0,11.5,18.3,31.2,70,1012.9,0,506,
2021-06-10 15:10:00,2021-06-10 20:10:00,128.0,105.0,11.8,22.3,31.6,68,1013,0,341,
2021-06-10 15:00:00,2021-06-10 20:00:00,128.0,107.0,13.1,21.8,32.6,63,1013.3,0,485,
2021-06-10 14:50:00,2021-06-10 19:50:00,120.0,126.0,11.7,19.5,32.6,65,1013.4,0,756,
2021-06-10 14:40:00,2021-06-10 19:40:00,122.0,112.0,11.4,18.9,32.1,67,1013.5,0,772,
2021-06-10 14:30:00,2021-06-10 19:30:00,132.0,108.0,11.9,21.2,31.9,68,1013.4,0,567,
2021-06-10 14:20:00,2021-06-10 19:20:00,123.0,110.0,14.5,21.8,32.4,66,1013.4,0,695,
2021-06-10 14:10:00,2021-06-10 19:10:00,120.0,117.0,14.7,22.9,32.6,67,1013.4,0,909,
2021-06-10 14:00:00,2021-06-10 19:00:00,125.0,100.0,14.1,25.2,32.2,68,1013.5,0,913,
2021-06-10 13:50:00,2021-06-10 18:50:00,119.0,104.0,12.8,21.2,32.3,67,1013.7,0,872,
2021-06-10 13:40:00,2021-06-10 18:40:00,117.0,98.0,13.6,24.1,32,68,1013.8,0,862,
2021-06-10 13:30:00,2021-06-10 18:30:00,130.0,94.0,12.4,23.5,32,68,1013.9,0,812,
2021-06-10 13:20:00,2021-06-10 18:20:00,125.0,116.0,12,23.5,32.1,68,1013.9,0,750,
2021-06-10 13:10:00,2021-06-10 18:10:00,124.0,118.0,12.1,20.6,31.9,69,1014,0,949,
2021-06-10 13:00:00,2021-06-10 18:00:00,130.0,124.0,11.5,18.9,31.4,71,1014,0,801,
2021-06-10 12:50:00,2021-06-10 17:50:00,122.0,98.0,13.3,21.2,31.1,71,1014.1,0,491,
2021-06-10 12:40:00,2021-06-10 17:40:00,121.0,120.0,13.3,23.5,31.8,68,1014.2,0,574,
2021-06-10 12:30:00,2021-06-10 17:30:00,130.0,155.0,13.5,20.6,32.3,67,1014.3,0,749,
2021-06-10 12:20:00,2021-06-10 17:20:00,131.0,155.0,11.4,21.2,32.2,66,1014.4,0,908,
2021-06-10 12:10:00,2021-06-10 17:10:00,123.0,127.0,12.8,24.1,32.1,66,1014.6,0,881,
2021-06-10 12:00:00,2021-06-10 17:00:00,133.0,112.0,13.1,22.3,31.9,67,1014.7,0,1001,
2021-06-10 11:50:00,2021-06-10 16:50:00,138.0,116.0,12.6,24.6,31.9,66,1014.7,0,690,
2021-06-10 11:40:00,2021-06-10 16:40:00,120.0,110.0,14.2,25.8,31.7,67,1014.8,0,931,
2021-06-10 11:30:00,2021-06-10 16:30:00,119.0,114.0,15,23.5,31.7,67,1014.7,0,688,
2021-06-10 11:20:00,2021-06-10 16:20:00,113.0,102.0,13.6,21.8,31.5,68,1014.8,0,899,
2021-06-10 11:10:00,2021-06-10 16:10:00,116.0,113.0,14,23.5,31.1,70,1014.9,0,676,
2021-06-10 11:00:00,2021-06-10 16:00:00,114.0,114.0,14.9,23.5,30.7,73,1015.1,0,676,
2021-06-10 10:50:00,2021-06-10 15:50:00,118.0,109.0,13.8,23.5,30.8,72,1015.1,0,402,
2021-06-10 10:40:00,2021-06-10 15:40:00,107.0,88.0,15.9,21.2,31.3,70,1015,0,449,
2021-06-10 10:30:00,2021-06-10 15:30:00,119.0,105.0,14.5,26.4,31.4,69,1015,0,754,
2021-06-10 10:20:00,2021-06-10 15:20:00,105.0,97.0,15.2,22.9,30.9,72,1015,0,689,
2021-06-10 10:10:00,2021-06-10 15:10:00,96.0,87.0,16.2,24.1,30.6,73,1015,0,784,
2021-06-10 10:00:00,2021-06-10 15:00:00,96.0,115.0,16.1,21.8,30.5,72,1015.1,0,558,
